task_index,total_latency_ms,scheduling_latency_ms,execution_latency_ms
0,71214.68,0.00,0.00
1,87590.22,0.00,0.00
2,184950.11,0.00,0.00
3,124955.89,0.00,0.00
4,157090.90,0.00,0.00
5,96488.24,0.00,0.00
6,78213.21,0.00,0.00
7,39130.21,0.00,0.00
8,97862.24,0.00,0.00
9,48629.76,0.00,0.00
10,52800.89,0.00,0.00
11,67309.38,0.00,0.00
12,50000.19,0.00,0.00
13,58028.46,0.00,0.00
14,65683.84,0.00,0.00
15,85294.96,0.00,0.00
16,60282.23,0.00,0.00
17,68765.40,0.00,0.00
18,69890.50,0.00,0.00
19,35982.37,0.00,0.00
20,68412.07,0.00,0.00
21,68737.75,0.00,0.00
22,43702.36,0.00,0.00
23,48394.20,0.00,0.00
24,70055.48,0.00,0.00
25,39162.16,0.00,0.00
26,43595.55,0.00,0.00
27,55008.41,0.00,0.00
28,76815.37,0.00,0.00
29,43307.54,0.00,0.00
30,61959.74,0.00,0.00
31,61435.22,0.00,0.00
32,41530.85,0.00,0.00
33,57578.80,0.00,0.00
34,60173.99,0.00,0.00
35,73218.58,0.00,0.00
36,51472.90,0.00,0.00
37,58940.65,0.00,0.00
38,80580.23,0.00,0.00
39,78741.07,0.00,0.00
40,51876.54,0.00,0.00
41,72741.75,0.00,0.00
42,70397.62,0.00,0.00
43,45212.75,0.00,0.00
44,64504.62,0.00,0.00
45,40167.57,0.00,0.00
46,48554.66,0.00,0.00
47,53785.32,0.00,0.00
48,68522.93,0.00,0.00
49,46344.52,0.00,0.00
50,43620.35,0.00,0.00
51,57576.66,0.00,0.00
52,34579.28,0.00,0.00
53,47912.12,0.00,0.00
54,57911.16,0.00,0.00
55,65271.85,0.00,0.00
56,36492.59,0.00,0.00
57,55742.50,0.00,0.00
58,51846.27,0.00,0.00
59,71203.71,0.00,0.00
60,49263.00,0.00,0.00
61,77879.67,0.00,0.00
62,76722.86,0.00,0.00
63,77614.07,0.00,0.00
64,53521.63,0.00,0.00
65,67130.57,0.00,0.00
66,67965.75,0.00,0.00
67,46327.35,0.00,0.00
68,63390.25,0.00,0.00
69,37929.06,0.00,0.00
70,37497.52,0.00,0.00
71,47677.04,0.00,0.00
72,67336.08,0.00,0.00
73,32094.24,0.00,0.00
74,39256.81,0.00,0.00
75,68390.61,0.00,0.00
76,72019.82,0.00,0.00
77,58795.45,0.00,0.00
78,58218.00,0.00,0.00
79,69761.99,0.00,0.00
80,47031.40,0.00,0.00
81,52816.87,0.00,0.00
82,56696.65,0.00,0.00
83,44985.77,0.00,0.00
84,53013.56,0.00,0.00
85,83062.89,0.00,0.00
86,78233.00,0.00,0.00
87,44235.94,0.00,0.00
88,65518.14,0.00,0.00
89,73236.94,0.00,0.00
90,33816.10,0.00,0.00
91,65546.51,0.00,0.00
92,69109.20,0.00,0.00
93,47662.73,0.00,0.00
94,53949.83,0.00,0.00
95,62439.68,0.00,0.00
96,41287.66,0.00,0.00
97,46002.63,0.00,0.00
98,54137.47,0.00,0.00
99,39748.67,0.00,0.00
100,39767.50,0.00,0.00
101,60531.38,0.00,0.00
102,72802.07,0.00,0.00
103,77632.90,0.00,0.00
104,49009.08,0.00,0.00
105,58561.80,0.00,0.00
106,81439.97,0.00,0.00
107,68246.84,0.00,0.00
108,58719.64,0.00,0.00
109,76318.26,0.00,0.00
110,47157.76,0.00,0.00
111,48649.55,0.00,0.00
112,62202.22,0.00,0.00
113,75928.93,0.00,0.00
114,51492.93,0.00,0.00
115,72591.54,0.00,0.00
116,70708.27,0.00,0.00
117,54234.27,0.00,0.00
118,65346.96,0.00,0.00
119,65241.58,0.00,0.00
120,44873.24,0.00,0.00
121,57358.50,0.00,0.00
122,71309.33,0.00,0.00
123,56340.93,0.00,0.00
124,45777.56,0.00,0.00
125,78434.94,0.00,0.00
126,43204.31,0.00,0.00
127,38851.98,0.00,0.00
128,60702.32,0.00,0.00
129,88717.46,0.00,0.00
130,46766.76,0.00,0.00
131,72869.30,0.00,0.00
132,63438.18,0.00,0.00
133,45822.38,0.00,0.00
134,66907.17,0.00,0.00
135,51704.41,0.00,0.00
136,82161.43,0.00,0.00
137,58048.96,0.00,0.00
138,68064.45,0.00,0.00
139,50263.40,0.00,0.00
140,43240.55,0.00,0.00
141,71625.95,0.00,0.00
142,44862.75,0.00,0.00
143,82625.15,0.00,0.00
144,63802.72,0.00,0.00
145,86902.62,0.00,0.00
146,49846.41,0.00,0.00
147,86952.69,0.00,0.00
148,68907.02,0.00,0.00
149,48980.71,0.00,0.00
150,87055.68,0.00,0.00
151,76534.51,0.00,0.00
152,90078.83,0.00,0.00
153,68804.03,0.00,0.00
154,84155.56,0.00,0.00
155,63524.72,0.00,0.00
156,43909.79,0.00,0.00
157,82097.77,0.00,0.00
158,51838.40,0.00,0.00
159,85958.24,0.00,0.00
160,65035.10,0.00,0.00
161,94440.22,0.00,0.00
162,51908.97,0.00,0.00
163,80362.08,0.00,0.00
164,54804.33,0.00,0.00
165,44326.54,0.00,0.00
166,57566.40,0.00,0.00
167,48434.97,0.00,0.00
168,88950.40,0.00,0.00
169,55498.84,0.00,0.00
170,79276.08,0.00,0.00
171,55098.53,0.00,0.00
172,81980.71,0.00,0.00
173,75231.79,0.00,0.00
174,87223.53,0.00,0.00
175,80969.33,0.00,0.00
176,74591.88,0.00,0.00
177,87898.97,0.00,0.00
178,93631.51,0.00,0.00
179,79665.18,0.00,0.00
180,59038.40,0.00,0.00
181,49188.38,0.00,0.00
182,60668.47,0.00,0.00
183,56213.14,0.00,0.00
184,43797.02,0.00,0.00
185,53795.81,0.00,0.00
186,58429.48,0.00,0.00
187,43655.87,0.00,0.00
188,80924.75,0.00,0.00
189,75698.61,0.00,0.00
190,82720.52,0.00,0.00
191,80006.12,0.00,0.00
192,64121.25,0.00,0.00
193,78914.17,0.00,0.00
194,81356.05,0.00,0.00
195,73627.95,0.00,0.00
196,56900.26,0.00,0.00
197,87082.15,0.00,0.00
198,64575.43,0.00,0.00
199,69374.08,0.00,0.00
200,90543.99,0.00,0.00
201,64147.00,0.00,0.00
202,64123.87,0.00,0.00
203,49560.31,0.00,0.00
204,82625.63,0.00,0.00
205,70125.34,0.00,0.00
206,96283.91,0.00,0.00
207,43674.23,0.00,0.00
208,87877.75,0.00,0.00
209,95485.21,0.00,0.00
210,102773.67,0.00,0.00
211,80437.42,0.00,0.00
212,48041.82,0.00,0.00
213,96340.66,0.00,0.00
214,70189.00,0.00,0.00
215,71339.13,0.00,0.00
216,89273.21,0.00,0.00
217,58558.70,0.00,0.00
218,66025.02,0.00,0.00
219,95784.19,0.00,0.00
220,72946.55,0.00,0.00
221,67928.79,0.00,0.00
222,92895.51,0.00,0.00
223,92896.22,0.00,0.00
224,68248.75,0.00,0.00
225,87582.35,0.00,0.00
226,114812.14,0.00,0.00
227,88053.46,0.00,0.00
228,45699.60,0.00,0.00
229,92097.28,0.00,0.00
230,59571.03,0.00,0.00
231,61404.47,0.00,0.00
232,90632.68,0.00,0.00
233,60290.58,0.00,0.00
234,64492.94,0.00,0.00
235,88849.07,0.00,0.00
236,73105.81,0.00,0.00
237,65778.26,0.00,0.00
238,77364.68,0.00,0.00
239,83270.55,0.00,0.00
240,65180.78,0.00,0.00
241,76532.36,0.00,0.00
242,87046.62,0.00,0.00
243,63938.14,0.00,0.00
244,48143.86,0.00,0.00
245,118028.64,0.00,0.00
246,72086.57,0.00,0.00
247,49254.42,0.00,0.00
248,85412.26,0.00,0.00
249,46661.62,0.00,0.00
250,48454.52,0.00,0.00
251,81728.46,0.00,0.00
252,57754.28,0.00,0.00
253,64977.88,0.00,0.00
254,76749.80,0.00,0.00
255,70951.22,0.00,0.00
256,58922.05,0.00,0.00
257,79993.01,0.00,0.00
258,80774.07,0.00,0.00
259,61530.59,0.00,0.00
260,86182.36,0.00,0.00
261,95873.59,0.00,0.00
262,51248.07,0.00,0.00
263,98832.13,0.00,0.00
264,118326.19,0.00,0.00
265,83273.65,0.00,0.00
266,60864.21,0.00,0.00
267,96922.40,0.00,0.00
268,61560.15,0.00,0.00
269,66256.76,0.00,0.00
270,84670.31,0.00,0.00
271,82829.24,0.00,0.00
272,68160.77,0.00,0.00
273,90112.69,0.00,0.00
274,88181.02,0.00,0.00
275,75493.81,0.00,0.00
276,88503.12,0.00,0.00
277,95544.34,0.00,0.00
278,54442.41,0.00,0.00
279,53521.63,0.00,0.00
280,47044.52,0.00,0.00
281,68514.11,0.00,0.00
282,69065.57,0.00,0.00
283,125420.81,0.00,0.00
284,88036.30,0.00,0.00
285,71663.86,0.00,0.00
286,84966.42,0.00,0.00
287,83483.93,0.00,0.00
288,80924.99,0.00,0.00
289,45829.06,0.00,0.00
290,62175.99,0.00,0.00
291,79891.68,0.00,0.00
292,100433.35,0.00,0.00
293,100303.41,0.00,0.00
294,57394.03,0.00,0.00
295,54015.40,0.00,0.00
296,56005.48,0.00,0.00
297,71504.35,0.00,0.00
298,84172.01,0.00,0.00
299,50246.00,0.00,0.00
300,71795.94,0.00,0.00
301,98064.18,0.00,0.00
302,111535.31,0.00,0.00
303,85817.58,0.00,0.00
304,86947.92,0.00,0.00
305,101021.29,0.00,0.00
306,52364.11,0.00,0.00
307,78973.77,0.00,0.00
308,100765.23,0.00,0.00
309,57643.65,0.00,0.00
310,63464.88,0.00,0.00
311,61553.00,0.00,0.00
312,61095.00,0.00,0.00
313,69021.46,0.00,0.00
314,76488.02,0.00,0.00
315,55081.84,0.00,0.00
316,69654.46,0.00,0.00
317,77302.22,0.00,0.00
318,87580.92,0.00,0.00
319,95257.28,0.00,0.00
320,107034.68,0.00,0.00
321,59009.31,0.00,0.00
322,45493.13,0.00,0.00
323,90289.35,0.00,0.00
324,98372.22,0.00,0.00
325,49027.92,0.00,0.00
326,58288.57,0.00,0.00
327,67469.60,0.00,0.00
328,61967.61,0.00,0.00
329,78492.40,0.00,0.00
330,83502.05,0.00,0.00
331,70603.37,0.00,0.00
332,74131.01,0.00,0.00
333,82614.42,0.00,0.00
334,89178.09,0.00,0.00
335,93147.28,0.00,0.00
336,93239.55,0.00,0.00
337,62438.25,0.00,0.00
338,61704.40,0.00,0.00
339,70762.40,0.00,0.00
340,65697.19,0.00,0.00
341,56311.85,0.00,0.00
342,56790.35,0.00,0.00
343,69024.32,0.00,0.00
